"2024-03-17","2025-03-17","US","Albuquerque Int Airport","Compact (Nissan Versa)","Incl. 26,071 miles","$ 43.95","$ 16,040.67",
"2024-03-17","2025-03-17","US","West Hollywood","Full-size (Toyota Camry)","Incl. 26,071 miles","$ 34.94","$ 12,752.49","$ 9.16/ day"
"2024-03-17","2025-03-17","US","West Hollywood","Midsize (Toyota RAV4)","Incl. 26,071 miles","$ 37.15","$ 13,558.97","$ 9.16/ day"
"2024-03-17","2025-03-17","US","West Hollywood","Premium (BMW 2 Series)","Incl. 26,071 miles","$ 38.92","$ 14,206.17","$ 9.16/ day"
"2024-03-17","2025-03-17","US","West Hollywood","Luxury (BMW 3 Series)","Incl. 26,071 miles","$ 40.57","$ 14,807.52","$ 9.16/ day"
"2024-03-17","2025-03-17","US","West Hollywood","Luxury (BMW 4 Series Coupe)","Incl. 26,071 miles","$ 40.57","$ 14,807.52","$ 9.16/ day"
"2024-03-17","2025-03-17","US","West Hollywood","Standard (Chevrolet Blazer)","Incl. 26,071 miles","$ 44.20","$ 16,133.60","$ 9.16/ day"
"2024-03-17","2025-03-17","US","West Hollywood","Premium (BMW X1)","Incl. 26,071 miles","$ 44.25","$ 16,149.44","$ 9.16/ day"
"2024-03-17","2025-03-17","US","West Hollywood","Standard Elite (GMC Acadia)","Incl. 26,071 miles","$ 46.45","$ 16,953.22","$ 9.16/ day"
"2024-03-17","2025-03-17","US","West Hollywood","Luxury (BMW X3)","Incl. 26,071 miles","$ 46.97","$ 17,144.92","$ 9.16/ day"
"2024-03-17","2025-03-17","US","West Hollywood","Extraordinary (BMW 5 Series)","Incl. 26,071 miles","$ 47.37","$ 17,290.37","$ 9.16/ day"
"2024-03-17","2025-03-17","US","West Hollywood","Minivan (Chrysler Pacifica)","Incl. 26,071 miles","$ 54.27","$ 19,807.90","$ 9.16/ day"
"2024-03-17","2025-03-17","US","West Hollywood","Full-size (Chevrolet Tahoe)","Incl. 26,071 miles","$ 58.38","$ 21,307.54","$ 9.16/ day"
"2024-03-17","2025-03-17","US","West Hollywood","Extraordinary (BMW Z4 Convertible)","Incl. 22,995 miles","$ 59.05","$ 21,554.47","$ 9.16/ day"
"2024-03-17","2025-03-17","US","West Hollywood","Full-size Elite (Chevrolet Suburban)","Incl. 26,071 miles","$ 60.32","$ 22,015.53","$ 9.16/ day"
"2024-03-17","2025-03-17","US","Huntington Beach Downtown","Compact (Nissan Versa)","Incl. 26,071 miles","$ 32.54","$ 11,878.13","$ 9.01/ day"
"2024-03-17","2025-03-17","US","Huntington Beach Downtown","Midsize (Nissan Sentra)","Incl. 26,071 miles","$ 32.99","$ 12,041.62","$ 9.01/ day"
"2024-03-17","2025-03-17","US","Huntington Beach Downtown","Standard (Toyota Corolla)","Incl. 26,071 miles","$ 33","$ 12,044.86","$ 9.01/ day"
"2024-03-17","2025-03-17","US","Huntington Beach Downtown","Full-size (Toyota Camry)","Incl. 26,071 miles","$ 33.43","$ 12,200.62","$ 9.01/ day"
"2024-03-17","2025-03-17","US","Huntington Beach Downtown","Midsize (Toyota RAV4)","Incl. 26,071 miles","$ 36.21","$ 13,216.14","$ 9.01/ day"
"2024-03-17","2025-03-17","US","Huntington Beach Downtown","Premium (BMW 2 Series)","Incl. 26,071 miles","$ 37.94","$ 13,847.23","$ 9.01/ day"
"2024-03-17","2025-03-17","US","Huntington Beach Downtown","Luxury (BMW 3 Series)","Incl. 26,071 miles","$ 39.92","$ 14,570.87","$ 9.01/ day"
"2024-03-17","2025-03-17","US","Huntington Beach Downtown","Luxury (BMW 4 Series Coupe)","Incl. 26,071 miles","$ 39.92","$ 14,570.87","$ 9.01/ day"
"2024-03-17","2025-03-17","US","Huntington Beach Downtown","Standard (Ford Mustang Convertible)","Incl. 26,071 miles","$ 42.38","$ 15,467.86","$ 9.01/ day"
"2024-03-17","2025-03-17","US","Huntington Beach Downtown","Standard (Chevrolet Blazer)","Incl. 26,071 miles","$ 43.09","$ 15,726.17","$ 9.01/ day"
"2024-03-17","2025-03-17","US","Huntington Beach Downtown","Premium (BMW X1)","Incl. 26,071 miles","$ 43.54","$ 15,891.35","$ 9.01/ day"
"2024-03-17","2025-03-17","US","Huntington Beach Downtown","Standard Elite (GMC Acadia)","Incl. 26,071 miles","$ 45.27","$ 16,524.68","$ 9.01/ day"
"2024-03-17","2025-03-17","US","Huntington Beach Downtown","Luxury (BMW X3)","Incl. 26,071 miles","$ 46.22","$ 16,870.91","$ 9.01/ day"
"2024-03-17","2025-03-17","US","Huntington Beach Downtown","Minivan (Chrysler Pacifica)","Incl. 26,071 miles","$ 53.92","$ 19,681.52","$ 9.01/ day"
"2024-03-17","2025-03-17","US","Boca Raton near Mizner Park","Full-size (Toyota Camry)","Incl. 26,071 miles","$ 31.76","$ 11,591.38","$ 8.95/ day"
"2024-03-17","2025-03-17","US","Boca Raton near Mizner Park","Compact (Nissan Versa)","Incl. 26,071 miles","$ 32","$ 11,678.71","$ 8.95/ day"
"2024-03-17","2025-03-17","US","Boca Raton near Mizner Park","Midsize (Nissan Sentra)","Incl. 26,071 miles","$ 32.21","$ 11,757.37","$ 8.95/ day"
"2024-03-17","2025-03-17","US","Boca Raton near Mizner Park","Standard (Toyota Corolla)","Incl. 26,071 miles","$ 32.42","$ 11,833.39","$ 8.95/ day"
"2024-03-17","2025-03-17","US","Boca Raton near Mizner Park","Midsize (Toyota RAV4)","Incl. 26,071 miles","$ 34.57","$ 12,619.78","$ 8.95/ day"
"2024-03-17","2025-03-17","US","Boca Raton near Mizner Park","Premium (BMW 2 Series)","Incl. 26,071 miles","$ 35.98","$ 13,132.93","$ 8.95/ day"
"2024-03-17","2025-03-17","US","Boca Raton near Mizner Park","Luxury (BMW 3 Series)","Incl. 26,071 miles","$ 37.20","$ 13,577.47","$ 8.95/ day"
"2024-03-17","2025-03-17","US","Boca Raton near Mizner Park","Standard (Chevrolet Blazer)","Incl. 26,071 miles","$ 40.42","$ 14,752.89","$ 8.95/ day"
"2024-03-17","2025-03-17","US","Boca Raton near Mizner Park","Premium (BMW X1)","Incl. 26,071 miles","$ 40.70","$ 14,855.41","$ 8.95/ day"
"2024-03-17","2025-03-17","US","Boca Raton near Mizner Park","Standard Elite (GMC Acadia)","Incl. 26,071 miles","$ 42.41","$ 15,479.44","$ 8.95/ day"
"2024-03-17","2025-03-17","US","Boca Raton near Mizner Park","Luxury (BMW X3)","Incl. 26,071 miles","$ 42.63","$ 15,560.64","$ 8.95/ day"
"2024-03-17","2025-03-17","US","Boca Raton near Mizner Park","Extraordinary (BMW 5 Series)","Incl. 26,071 miles","$ 42.98","$ 15,689.52","$ 8.95/ day"
"2024-03-17","2025-03-17","US","Boca Raton near Mizner Park","Extraordinary (BMW X5)","Incl. 26,071 miles","$ 46.55","$ 16,990.19","$ 8.95/ day"
"2024-03-17","2025-03-17","US","Boca Raton near Mizner Park","Luxury (BMW 4 Series Convertible)","Incl. 26,071 miles","$ 63.98","$ 23,354.04","$ 8.95/ day"
"2024-03-17","2025-03-17","US","Boca Raton near Mizner Park","Full-size (Chevrolet Tahoe)","Incl. 26,071 miles","$ 100.90","$ 36,828.60","$ 8.95/ day"
"2024-03-17","2025-03-17","US","Boca Raton near Mizner Park","Minivan (Chrysler Pacifica)","Incl. 26,071 miles","$ 152.97","$ 55,833.60","$ 8.95/ day"
"2024-03-17","2025-03-17","US","Boston Int Airport","Compact (Nissan Versa)","Incl. 26,071 miles","$ 48.15","$ 17,576.35","$ 10.17/ day"
"2024-03-17","2025-03-17","US","Boston Int Airport","Midsize (Nissan Sentra)","Incl. 26,071 miles","$ 48.43","$ 17,678.69","$ 10.17/ day"
"2024-03-17","2025-03-17","US","Boston Int Airport","Standard (Toyota Corolla)","Incl. 26,071 miles","$ 48.71","$ 17,777.63","$ 10.17/ day"
"2024-03-17","2025-03-17","US","Boston Int Airport","Full-size (Toyota Camry)","Incl. 26,071 miles","$ 48.96","$ 17,870.88","$ 10.17/ day"
"2024-03-17","2025-03-17","US","Boston Int Airport","Midsize (Toyota RAV4)","Incl. 26,071 miles","$ 51.53","$ 18,807.33","$ 10.17/ day"
"2024-03-17","2025-03-17","US","Boston Int Airport","Premium (BMW 2 Series)","Incl. 26,071 miles","$ 53.36","$ 19,475.68","$ 10.17/ day"
"2024-03-17","2025-03-17","US","Boston Int Airport","Luxury (BMW 3 Series)","Incl. 26,071 miles","$ 54.52","$ 19,899.04","$ 10.17/ day"
"2024-03-17","2025-03-17","US","Boston Int Airport","Standard (Chevrolet Blazer)","Incl. 26,071 miles","$ 59.14","$ 21,585.85","$ 10.17/ day"
"2024-03-17","2025-03-17","US","Boston Int Airport","Premium (BMW X1)","Incl. 26,071 miles","$ 59.51","$ 21,722.97","$ 10.17/ day"
"2024-03-17","2025-03-17","US","Boston Int Airport","Standard Elite (GMC Acadia)","Incl. 26,071 miles","$ 61.73","$ 22,531.97","$ 10.17/ day"
"2024-03-17","2025-03-17","US","Boston Int Airport","Extraordinary (BMW 5 Series)","Incl. 26,071 miles","$ 61.98","$ 22,623.70","$ 10.17/ day"
"2024-03-17","2025-03-17","US","Boston Int Airport","Luxury (BMW X3)","Incl. 26,071 miles","$ 62.03","$ 22,641.57","$ 10.17/ day"
"2024-03-17","2025-03-17","US","Boston Int Airport","Minivan (Chrysler Pacifica)","Incl. 26,071 miles","$ 70.50","$ 25,732.79","$ 10.17/ day"
"2024-03-17","2025-03-17","US","Boston Int Airport","Full-size (Chevrolet Tahoe)","Incl. 26,071 miles","$ 73.64","$ 26,876.82","$ 10.17/ day"
"2024-03-17","2025-03-17","US","Boston/Westin Seaport ","Compact (Nissan Versa)","Incl. 26,071 miles","$ 30.28","$ 11,053.55","$ 10.17/ day"
"2024-03-17","2025-03-17","US","Boston/Westin Seaport ","Midsize (Nissan Sentra)","Incl. 26,071 miles","$ 30.48","$ 11,125.86","$ 10.17/ day"
"2024-03-17","2025-03-17","US","Boston/Westin Seaport ","Standard (Toyota Corolla)","Incl. 26,071 miles","$ 30.67","$ 11,195.52","$ 10.17/ day"
"2024-03-17","2025-03-17","US","Boston/Westin Seaport ","Full-size (Toyota Camry)","Incl. 26,071 miles","$ 30.85","$ 11,261.30","$ 10.17/ day"
"2024-03-17","2025-03-17","US","Boston/Westin Seaport ","Midsize (Toyota RAV4)","Incl. 26,071 miles","$ 33.22","$ 12,126.40","$ 10.17/ day"
"2024-03-17","2025-03-17","US","Boston/Westin Seaport ","Premium (BMW 2 Series)","Incl. 26,071 miles","$ 34.54","$ 12,606.88","$ 10.17/ day"
"2024-03-17","2025-03-17","US","Boston/Westin Seaport ","Luxury (BMW 3 Series)","Incl. 26,071 miles","$ 36","$ 13,139.57","$ 10.17/ day"
"2024-03-17","2025-03-17","US","Boston/Westin Seaport ","Standard (Chevrolet Blazer)","Incl. 26,071 miles","$ 38.70","$ 14,123.79","$ 10.17/ day"
"2024-03-17","2025-03-17","US","Boston/Westin Seaport ","Premium (BMW X1)","Incl. 26,071 miles","$ 39.31","$ 14,348.15","$ 10.17/ day"
"2024-03-17","2025-03-17","US","Boston/Westin Seaport ","Standard Elite (GMC Acadia)","Incl. 26,071 miles","$ 40.56","$ 14,803.98","$ 10.17/ day"
"2024-03-17","2025-03-17","US","San Diego Int Airport","Compact (Nissan Versa)","Incl. 26,071 miles","$ 41.31","$ 15,077.40","$ 9.02/ day"
"2024-03-17","2025-03-17","US","San Diego Int Airport","Midsize (Nissan Sentra)","Incl. 26,071 miles","$ 41.83","$ 15,268.78","$ 9.02/ day"
"2024-03-17","2025-03-17","US","San Diego Int Airport","Standard (Toyota Corolla)","Incl. 26,071 miles","$ 41.87","$ 15,281.62","$ 9.02/ day"
"2024-03-17","2025-03-17","US","San Diego Int Airport","Compact (Chevrolet Trailblazer)","Incl. 26,071 miles","$ 42.12","$ 15,375.22","$ 9.02/ day"
"2024-03-17","2025-03-17","US","San Diego Int Airport","Full-size (Toyota Camry)","Incl. 26,071 miles","$ 42.37","$ 15,463.52","$ 9.02/ day"
"2024-03-17","2025-03-17","US","San Diego Int Airport","Midsize (Toyota RAV4)","Incl. 26,071 miles","$ 44.19","$ 16,129.74","$ 9.02/ day"
"2024-03-17","2025-03-17","US","San Diego Int Airport","Premium (BMW 2 Series)","Incl. 26,071 miles","$ 46.22","$ 16,869.55","$ 9.02/ day"
"2024-03-17","2025-03-17","US","San Diego Int Airport","Luxury (BMW 3 Series)","Incl. 26,071 miles","$ 47.67","$ 17,400.06","$ 9.02/ day"
"2024-03-17","2025-03-17","US","San Diego Int Airport","Standard (Chevrolet Blazer)","Incl. 26,071 miles","$ 52.27","$ 19,078.59","$ 9.02/ day"
"2024-03-17","2025-03-17","US","San Diego Int Airport","Premium (BMW X1)","Incl. 26,071 miles","$ 52.34","$ 19,105.58","$ 9.02/ day"
"2024-03-17","2025-03-17","US","San Diego Int Airport","Standard Elite (GMC Acadia)","Incl. 26,071 miles","$ 54.85","$ 20,020.13","$ 9.02/ day"
"2024-03-17","2025-03-17","US","San Diego Int Airport","Extraordinary (BMW 5 Series)","Incl. 26,071 miles","$ 54.89","$ 20,035.91","$ 9.02/ day"
"2024-03-17","2025-03-17","US","San Diego Int Airport","Luxury (BMW X3)","Incl. 26,071 miles","$ 55.45","$ 20,238.69","$ 9.02/ day"
"2024-03-17","2025-03-17","US","San Diego Int Airport","Extraordinary (BMW X5)","Incl. 26,071 miles","$ 59.97","$ 21,890.51","$ 9.02/ day"
"2024-03-17","2025-03-17","US","San Diego Int Airport","Minivan (Chrysler Pacifica)","Incl. 26,071 miles","$ 63.28","$ 23,096.22","$ 9.02/ day"
"2024-03-17","2025-03-17","US","San Diego Int Airport","Full-size Elite (Chevrolet Suburban)","Incl. 26,071 miles","$ 70.12","$ 25,593.13","$ 9.02/ day"
"2024-03-17","2025-03-17","US","San Francisco Int Airport","Midsize (Nissan Sentra)","Incl. 26,071 miles","$ 44.46","$ 16,229.17","$ 9.15/ day"
"2024-03-17","2025-03-17","US","San Francisco Int Airport","Standard (Toyota Corolla)","Incl. 26,071 miles","$ 44.52","$ 16,249.34","$ 9.15/ day"
"2024-03-17","2025-03-17","US","San Francisco Int Airport","Full-size (Toyota Camry)","Incl. 26,071 miles","$ 45.04","$ 16,440.79","$ 9.15/ day"
"2024-03-17","2025-03-17","US","San Francisco Int Airport","Midsize (Toyota RAV4)","Incl. 26,071 miles","$ 47.02","$ 17,163.94","$ 9.15/ day"
"2024-03-17","2025-03-17","US","San Francisco Int Airport","Premium (BMW 2 Series)","Incl. 26,071 miles","$ 49.21","$ 17,961.32","$ 9.15/ day"
"2024-03-17","2025-03-17","US","San Francisco Int Airport","Compact (MINI Cooper Convertible)","Incl. 26,071 miles","$ 50.17","$ 18,310.48","$ 9.15/ day"
"2024-03-17","2025-03-17","US","San Francisco Int Airport","Luxury (BMW 3 Series)","Incl. 26,071 miles","$ 50.77","$ 18,529.54","$ 9.15/ day"
"2024-03-17","2025-03-17","US","San Francisco Int Airport","Standard (Chevrolet Blazer)","Incl. 26,071 miles","$ 55.76","$ 20,351.70","$ 9.15/ day"
"2024-03-17","2025-03-17","US","San Francisco Int Airport","Premium (BMW X1)","Incl. 26,071 miles","$ 55.86","$ 20,388.92","$ 9.15/ day"
"2024-03-17","2025-03-17","US","San Francisco Int Airport","Standard Elite (GMC Acadia)","Incl. 26,071 miles","$ 58.56","$ 21,373.74","$ 9.15/ day"
"2024-03-17","2025-03-17","US","San Francisco Int Airport","Luxury (BMW X3)","Incl. 26,071 miles","$ 59.19","$ 21,603.01","$ 9.15/ day"
"2024-03-17","2025-03-17","US","San Francisco Int Airport","Minivan (Chrysler Pacifica)","Incl. 26,071 miles","$ 67.73","$ 24,720.47","$ 9.15/ day"
"2024-03-17","2025-03-17","US","San Francisco Int Airport","Full-size (Chevrolet Tahoe)","Incl. 26,071 miles","$ 72.69","$ 26,533.24","$ 9.15/ day"
"2024-03-17","2025-03-17","US","San Francisco Int Airport","Full-size Elite (Chevrolet Suburban)","Incl. 26,071 miles","$ 75.09","$ 27,407.67","$ 9.15/ day"
"2024-03-17","2025-03-17","US","San Francisco Int Airport","Luxury (BMW 4 Series Convertible)","Incl. 26,071 miles","$ 88.39","$ 32,264.13","$ 9.15/ day"
"2024-03-17","2025-03-17","US","San Francisco Fishermans Wharf","Compact (Nissan Versa)","Incl. 26,071 miles","$ 35.36","$ 12,907.88","$ 9.09/ day"
"2024-03-17","2025-03-17","US","San Francisco Fishermans Wharf","Midsize (Nissan Sentra)","Incl. 26,071 miles","$ 35.83","$ 13,079.64","$ 9.09/ day"
"2024-03-17","2025-03-17","US","San Francisco Fishermans Wharf","Standard (Toyota Corolla)","Incl. 26,071 miles","$ 35.86","$ 13,089.68","$ 9.09/ day"
"2024-03-17","2025-03-17","US","San Francisco Fishermans Wharf","Full-size (Toyota Camry)","Incl. 26,071 miles","$ 36.31","$ 13,253.09","$ 9.09/ day"
"2024-03-17","2025-03-17","US","San Francisco Fishermans Wharf","Midsize (Toyota RAV4)","Incl. 26,071 miles","$ 38.61","$ 14,093.21","$ 9.09/ day"
"2024-03-17","2025-03-17","US","San Francisco Fishermans Wharf","Premium (BMW 2 Series)","Incl. 26,071 miles","$ 40.07","$ 14,624.21","$ 9.09/ day"
"2024-03-17","2025-03-17","US","San Francisco Fishermans Wharf","Compact (MINI Cooper Convertible)","Incl. 26,071 miles","$ 42.02","$ 15,337.02","$ 9.09/ day"
"2024-03-17","2025-03-17","US","San Francisco Fishermans Wharf","Luxury (BMW 3 Series)","Incl. 26,071 miles","$ 42.15","$ 15,385.31","$ 9.09/ day"
"2024-03-17","2025-03-17","US","San Francisco Fishermans Wharf","Extraordinary (BMW 5 Series)","Incl. 26,071 miles","$ 49.22","$ 17,966.55","$ 9.09/ day"
"2024-03-17","2025-03-17","US","San Francisco Mission District","Compact (MINI Cooper)","Incl. 26,071 miles","$ 34.38","$ 12,547.22","$ 9.09/ day"
"2024-03-17","2025-03-17","US","San Francisco Mission District","Midsize (Nissan Sentra)","Incl. 26,071 miles","$ 35.83","$ 13,079.64","$ 9.09/ day"
"2024-03-17","2025-03-17","US","San Francisco Mission District","Standard (Toyota Corolla)","Incl. 26,071 miles","$ 35.86","$ 13,089.68","$ 9.09/ day"
"2024-03-17","2025-03-17","US","San Francisco Mission District","Full-size (Toyota Camry)","Incl. 26,071 miles","$ 36.31","$ 13,253.09","$ 9.09/ day"
"2024-03-17","2025-03-17","US","San Francisco Mission District","Midsize (Toyota RAV4)","Incl. 26,071 miles","$ 38.61","$ 14,093.21","$ 9.09/ day"
"2024-03-17","2025-03-17","US","San Francisco Mission District","Premium (BMW 2 Series)","Incl. 26,071 miles","$ 40.45","$ 14,763.68","$ 9.09/ day"
"2024-03-17","2025-03-17","US","San Francisco Mission District","Compact (MINI Cooper Convertible)","Incl. 26,071 miles","$ 42.02","$ 15,337.02","$ 9.09/ day"
"2024-03-17","2025-03-17","US","San Francisco Mission District","Luxury (BMW 3 Series)","Incl. 26,071 miles","$ 42.15","$ 15,385.31","$ 9.09/ day"
"2024-03-17","2025-03-17","US","San Francisco Mission District","Extraordinary (BMW 5 Series)","Incl. 26,071 miles","$ 49.22","$ 17,966.55","$ 9.09/ day"
"2024-03-17","2025-03-17","US","San Francisco Mission District","Minivan (Chrysler Pacifica)","Incl. 26,071 miles","$ 56.43","$ 20,598.75","$ 9.09/ day"
"2024-03-17","2025-03-17","CR","San Jose (Costa Rica) Airport ","Geely Coolray 2WD Aut.","Unlimited km","$ 123.77","$ 45,176.30",""
"2024-03-17","2025-03-17","CR","San Jose (Costa Rica) Airport ","Mitsubishi ASX 4WD Aut.","Unlimited km","$ 137.30","$ 50,115.70",""
"2024-03-17","2025-03-17","CR","San Jose (Costa Rica) Airport ","Citroen Berlingo 2WD","Unlimited km","$ 155.93","$ 56,913.83",""
"2024-03-17","2025-03-17","CR","San Jose (Costa Rica) Airport ","Hyundai Tucson 4WD Aut.","Unlimited km","$ 164.03","$ 59,871.39",""
"2024-03-17","2025-03-17","CR","San Jose (Costa Rica) Airport ","Geely Okavango 2WD Aut.","Unlimited km","$ 172.13","$ 62,828.95",""
"2024-03-17","2025-03-17","CR","San Jose (Costa Rica) Airport ","SsangYong Rexton 4WD Aut.","Unlimited km","$ 228.35","$ 83,349.52",""
"2024-03-17","2025-03-17","CR","San Jose (Costa Rica) Airport ","BMW X5 sdrive 25d","Unlimited km","$ 407.12","$ 148,600.58",""
"2024-03-17","2025-03-17","CR","San Jose (Costa Rica) Airport ","Maserati Levante","Unlimited km","$ 868.99","$ 317,182.59",""
"2024-03-17","2025-03-17","US","San Jose (USA) Int Airport","Compact (Nissan Versa)","Incl. 26,071 miles","$ 41.84","$ 15,273.42","$ 9.15/ day"
"2024-03-17","2025-03-17","US","San Jose (USA) Int Airport","Midsize (Nissan Sentra)","Incl. 26,071 miles","$ 42.38","$ 15,467.43","$ 9.15/ day"
"2024-03-17","2025-03-17","US","San Jose (USA) Int Airport","Standard (Toyota Corolla)","Incl. 26,071 miles","$ 42.41","$ 15,480.42","$ 9.15/ day"
"2024-03-17","2025-03-17","US","San Jose (USA) Int Airport","Full-size (Toyota Camry)","Incl. 26,071 miles","$ 42.92","$ 15,664.80","$ 9.15/ day"
"2024-03-17","2025-03-17","US","San Jose (USA) Int Airport","Midsize (Toyota RAV4)","Incl. 26,071 miles","$ 43.56","$ 15,900.79","$ 9.15/ day"
"2024-03-17","2025-03-17","US","San Jose (USA) Int Airport","Premium (BMW 2 Series)","Incl. 26,071 miles","$ 46.82","$ 17,089.85","$ 9.15/ day"
"2024-03-17","2025-03-17","US","San Jose (USA) Int Airport","Luxury (BMW 3 Series)","Incl. 26,071 miles","$ 48.29","$ 17,627.58","$ 9.15/ day"
"2024-03-17","2025-03-17","US","San Jose (USA) Int Airport","Standard (Chevrolet Blazer)","Incl. 26,071 miles","$ 51.53","$ 18,807.90","$ 9.15/ day"
"2024-03-17","2025-03-17","US","San Jose (USA) Int Airport","Premium (BMW X1)","Incl. 26,071 miles","$ 53.03","$ 19,356.10","$ 9.15/ day"
"2024-03-17","2025-03-17","US","San Jose (USA) Int Airport","Luxury (BMW X3)","Incl. 26,071 miles","$ 55.16","$ 20,133","$ 9.15/ day"
"2024-03-17","2025-03-17","US","San Jose (USA) Int Airport","Standard Elite (GMC Acadia)","Incl. 26,071 miles","$ 55.57","$ 20,283.04","$ 9.15/ day"
"2024-03-17","2025-03-17","US","San Jose (USA) Int Airport","Extraordinary (BMW 5 Series)","Incl. 26,071 miles","$ 56.13","$ 20,486.50","$ 9.15/ day"
"2024-03-17","2025-03-17","US","San Jose (USA) Int Airport","Minivan (Chrysler Pacifica)","Incl. 26,071 miles","$ 64.11","$ 23,400.65","$ 9.15/ day"
"2024-03-17","2025-03-17","US","San Jose (USA) Int Airport","Full-size (Chevrolet Tahoe)","Incl. 26,071 miles","$ 68.17","$ 24,882.79","$ 9.15/ day"
"2024-03-17","2025-03-17","US","San Jose (USA) Int Airport","Full-size Elite (Chevrolet Suburban)","Incl. 26,071 miles","$ 71.04","$ 25,931.42","$ 9.15/ day"
"2024-03-17","2025-03-17","US","San Jose (USA) Int Airport","Extraordinary (BMW Z4 Convertible)","Incl. 22,995 miles","$ 76.26","$ 27,834.37","$ 9.15/ day"
"2024-03-17","2025-03-17","US","Santa Monica/Shore Hotel","Full-size (Toyota Camry)","Incl. 26,071 miles","$ 33.64","$ 12,277.85","$ 9.22/ day"
"2024-03-17","2025-03-17","US","Santa Monica/Shore Hotel","Compact (Nissan Versa)","Incl. 26,071 miles","$ 33.68","$ 12,294.78","$ 9.22/ day"
"2024-03-17","2025-03-17","US","Santa Monica/Shore Hotel","Midsize (Nissan Sentra)","Incl. 26,071 miles","$ 34.15","$ 12,463.06","$ 9.22/ day"
"2024-03-17","2025-03-17","US","Santa Monica/Shore Hotel","Standard (Toyota Corolla)","Incl. 26,071 miles","$ 34.16","$ 12,467.38","$ 9.22/ day"
"2024-03-17","2025-03-17","US","Santa Monica/Shore Hotel","Standard (Chevrolet Camaro Coupe)","Incl. 26,071 miles","$ 36.02","$ 13,149.12","$ 9.22/ day"
"2024-03-17","2025-03-17","US","Santa Monica/Shore Hotel","Midsize (Toyota RAV4)","Incl. 26,071 miles","$ 36.78","$ 13,425.85","$ 9.22/ day"
"2024-03-17","2025-03-17","US","Santa Monica/Shore Hotel","Premium (BMW 2 Series)","Incl. 26,071 miles","$ 38.54","$ 14,067.06","$ 9.22/ day"
"2024-03-17","2025-03-17","US","Santa Monica/Shore Hotel","Luxury (BMW 3 Series)","Incl. 26,071 miles","$ 40.17","$ 14,663.80","$ 9.22/ day"
"2024-03-17","2025-03-17","US","Santa Monica/Shore Hotel","Luxury (BMW 4 Series Coupe)","Incl. 26,071 miles","$ 40.17","$ 14,663.80","$ 9.22/ day"
"2024-03-17","2025-03-17","US","Santa Monica/Shore Hotel","Standard (Chevrolet Blazer)","Incl. 26,071 miles","$ 43.36","$ 15,825.45","$ 9.22/ day"
"2024-03-17","2025-03-17","US","Santa Monica/Shore Hotel","Premium (BMW X1)","Incl. 26,071 miles","$ 43.81","$ 15,989.82","$ 9.22/ day"
"2024-03-17","2025-03-17","US","Santa Monica/Shore Hotel","Standard (Ford Mustang Convertible)","Incl. 26,071 miles","$ 44.67","$ 16,304.39","$ 9.22/ day"
"2024-03-17","2025-03-17","US","Santa Monica/Shore Hotel","Standard Elite (GMC Acadia)","Incl. 26,071 miles","$ 45.99","$ 16,786.90","$ 9.22/ day"
"2024-03-17","2025-03-17","US","Santa Monica/Shore Hotel","Luxury (BMW X3)","Incl. 26,071 miles","$ 46.52","$ 16,978.25","$ 9.22/ day"
"2024-03-17","2025-03-17","US","Santa Monica/Shore Hotel","Extraordinary (BMW 5 Series)","Incl. 26,071 miles","$ 46.91","$ 17,122.08","$ 9.22/ day"
